produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg,data_padronizada
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MT        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.27,06/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,PI        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,10.83,06/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,SP        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.65,06/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,TO        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.67,06/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,BA        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.94,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.84,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MA        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.56,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.14,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MS        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.94,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MT        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.55,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,PI        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,11.01,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,SP        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.02,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,TO        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.67,07/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,BA        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.19,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,GO        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.91,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MA        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.37,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MG        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.27,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MS        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.92,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MT        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.4,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,PI        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,11.18,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,SP        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.76,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,TO        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.67,08/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,BA        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.2,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.72,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MA        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.42,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.21,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MS        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.78,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MT        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.35,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,PI        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.5,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,SP        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.69,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,TO        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.83,09/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,BA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.27,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.71,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.46,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.21,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MS        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.69,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,MT        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.44,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,PI        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.75,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,SP        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.79,10/2024
ALGODAO EM PLUMA         ,TIPO BÁSICO - SLM 41,11182,TO        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.88,10/2024
ALHO                     ,COMUM               ,5361,BA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.32,11/2023
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.18,11/2023
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2023,11,ATACADO                                                     ,18.0,11/2023
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.0,11/2023
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.5,11/2023
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.5,11/2023
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.5,11/2023
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.61,11/2023
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.14,11/2023
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.14,11/2023
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.57,11/2023
ALHO                     ,COMUM               ,5361,BA        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.45,12/2023
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.57,12/2023
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.5,12/2023
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2023,12,ATACADO                                                     ,18.24,12/2023
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.5,12/2023
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.0,12/2023
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.5,12/2023
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.0,12/2023
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.02,12/2023
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.0,12/2023
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.48,12/2023
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.49,01/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.02,01/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.02,01/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,1,ATACADO                                                     ,18.72,01/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.59,01/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.02,01/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.0,01/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.0,01/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.5,01/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.0,01/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.78,01/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,RS        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.0,01/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,SC        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.39,01/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.68,02/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,10.29,02/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.38,02/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,2,ATACADO                                                     ,18.29,02/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.38,02/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.38,02/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.0,02/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.0,02/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.64,02/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.95,02/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.0,02/2024
ALHO                     ,NOBRE 7 EXTRA ROXO  ,7610,RS        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.58,02/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,RS        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.87,02/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,SC        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.48,02/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.88,03/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.91,03/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.14,03/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.57,03/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,18.95,03/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.91,03/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,27.14,03/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.43,03/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,22.19,03/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.38,03/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.91,03/2024
ALHO                     ,NOBRE 7 EXTRA ROXO  ,7610,RS        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.62,03/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,RS        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.19,03/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,SC        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.72,03/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.5,04/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.0,04/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,4,ATACADO                                                     ,19.0,04/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.0,04/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.0,04/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.0,04/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,25.5,04/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,22.63,04/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,29.38,04/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,27.25,04/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,RS        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.0,04/2024
ALHO                     ,NOBRE 7 EXTRA ROXO  ,7610,RS        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.25,04/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,SC        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.77,04/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,SC        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.88,04/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,SC        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.94,04/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.3,05/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.0,05/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.0,05/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.0,05/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,19.0,05/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.0,05/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,27.04,05/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,25.5,05/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,28.94,05/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.38,05/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.75,05/2024
ALHO                     ,NOBRE 7 EXTRA ROXO  ,7610,RS        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.78,05/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,RS        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.78,05/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,SC        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.13,05/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,SC        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.65,05/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,SC        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.42,05/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.0,06/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.5,06/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.5,06/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,19.0,06/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.13,06/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.5,06/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.69,06/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,28.94,06/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,26.63,06/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,22.31,06/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.75,06/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.19,07/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,12.33,07/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,20.96,07/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.83,07/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.83,07/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.83,07/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.95,07/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,27.22,07/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,21.82,07/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.27,07/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.24,07/2024
ALHO                     ,COMUM               ,5361,BA        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,25.5,08/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.5,08/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.09,08/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.55,08/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.55,08/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,8,ATACADO                                                     ,23.32,08/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.55,08/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.5,08/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,21.73,08/2024
